Srta. Melissa Fogaça,913.602.574-70,90.591.835-1,Colônia Alana Gomes,09/11/2024,11/11/2025
Rafael Teixeira,107.943.562-06,20.888.177-3,Travessa Gonçalves,29/10/2024,03/09/2025
Miguel da Mota,482.109.573-41,55.348.470-9,Ladeira Enzo Gabriel Porto,06/11/2023,01/05/2025
Larissa da Costa,196.702.845-11,75.162.240-8,Vereda Nicolas Rezende,16/04/2024,30/08/2025
Sabrina Viana,489.065.372-47,25.845.543-6,Rodovia Maria da Paz,25/05/2024,01/10/2025
Ana Luiza da Mata,250.873.496-92,19.448.537-5,Favela de das Neves,13/10/2024,20/10/2025
Juan Lopes,914.326.805-60,50.665.790-1,Passarela Laura Aragão,10/03/2024,18/01/2026
Ana Sophia Jesus,452.730.698-74,46.934.755-9,Praia Silva,20/11/2024,02/08/2026
Sr. Bruno Nunes,285.637.904-47,48.612.224-7,Via Isis Gonçalves,14/11/2024,04/12/2025
Manuela Moreira,250.419.687-30,35.681.175-4,Vale de Silveira,17/03/2024,02/09/2025
Sra. Carolina Rocha,107.263.849-50,82.576.884-0,Fazenda de Cavalcanti,19/07/2024,25/07/2025
Amanda Peixoto,146.230.795-70,93.656.425-6,Praia Duarte,01/07/2023,19/04/2025
Gabrielly da Cunha,823.169.745-46,45.455.435-0,Jardim Moura,17/08/2024,07/07/2026
Sr. Bryan Moreira,295.360.417-07,16.595.530-7,Sítio de Moraes,19/10/2024,19/06/2025
Sr. Caio Fernandes,926.850.431-60,31.760.954-4,Campo Moura,21/12/2024,19/01/2026
Maria Vitória Almeida,409.628.157-30,48.377.998-8,Jardim de Monteiro,20/06/2024,30/10/2025
Sra. Ana Sophia da Paz,985.163.207-40,89.877.552-2,Área Araújo,14/08/2024,04/09/2025
Noah Freitas,610.243.895-70,27.821.702-0,Chácara Aragão,06/07/2024,15/08/2025
Pedro Miguel da Luz,640.712.983-40,40.504.720-7,Travessa Moraes,18/11/2024,10/11/2026
Felipe Oliveira,127.539.680-12,85.198.815-8,Setor Larissa Duarte,16/09/2024,25/03/2026
Ana Vitória Ramos,652.109.783-03,70.676.299-3,Jardim Moreira,25/03/2024,16/02/2026
João Santos,963.751.048-66,44.184.602-1,Vila Peixoto,01/09/2024,01/02/2026
Brenda Costela,637.849.012-04,75.277.785-2,Rodovia Vitor Gabriel Carvalho,30/10/2023,02/08/2025
Felipe Pires,067.419.385-75,47.960.238-5,Trevo Monteiro,03/09/2024,14/10/2025
Daniel Costela,143.752.806-62,20.391.465-0,Via Lima,07/10/2023,26/06/2025
Sra. Ana Julia Moreira,239.704.651-25,42.545.435-5,Parque Moraes,01/10/2024,02/05/2025
Marcelo Pires,420.638.917-96,17.841.225-9,Lagoa de Carvalho,11/01/2024,29/08/2025
Sr. Lucca Barbosa,190.285.376-86,77.151.401-8,Estação de Vieira,22/11/2023,13/06/2025
Cauã Pinto,720.981.365-95,34.986.642-6,Lagoa Duarte,12/05/2023,09/05/2025
Augusto Barbosa,546.382.709-56,62.939.686-1,Rodovia de Mendes,20/06/2024,19/06/2025
Lara Teixeira,519.078.364-20,25.760.213-1,Área de Nunes,26/03/2024,01/05/2025
Raquel Viana,791.835.026-02,76.200.732-9,Recanto de Moreira,12/03/2024,18/10/2025
Caio Rodrigues,470.689.312-78,36.200.405-1,Setor de Cunha,06/01/2024,28/05/2025
Pedro Miguel Rodrigues,401.895.762-94,60.218.574-4,Vereda Porto,25/11/2024,18/10/2026
Valentina Nogueira,315.986.024-89,50.361.707-5,Via de Moura,23/01/2024,06/12/2025
Ryan Cardoso,207.386.915-77,45.187.931-6,Vale de Gonçalves,17/06/2024,24/12/2025
Luiz Gustavo Vieira,716.058.423-62,68.902.700-4,Pátio Raul Araújo,15/08/2024,15/01/2026
Marcela Cardoso,567.230.418-44,84.180.343-0,Morro de Ramos,03/10/2024,17/08/2026
Laís Pires,021.539.467-43,58.582.361-3,Travessa de Gonçalves,20/11/2024,27/02/2026
Lívia Cardoso,203.961.574-16,78.855.805-2,Lagoa Luiza da Costa,15/06/2024,07/11/2025
Sra. Sarah Araújo,027.384.159-97,78.320.907-3,Quadra Thiago Moreira,04/02/2024,13/09/2025
Clarice Ribeiro,297.645.813-82,86.167.704-1,Estação Luiza Cunha,20/09/2023,17/06/2025
Sra. Ana Beatriz Jesus,456.210.387-62,29.238.789-2,Pátio de Pinto,28/03/2024,29/08/2025
Yasmin Gonçalves,324.691.078-22,64.306.544-3,Núcleo Moura,26/10/2024,15/07/2026
João Felipe da Cunha,651.872.940-67,29.268.637-1,Passarela da Rocha,12/11/2024,23/03/2026
Sr. Murilo Silva,376.049.582-65,89.937.190-6,Praça de Martins,08/08/2024,01/12/2025
Isadora Melo,967.358.142-82,31.844.570-3,Morro Lorena da Mota,05/11/2024,13/10/2025
Sr. Fernando Moraes,926.715.308-03,14.662.659-5,Loteamento de Castro,15/12/2023,29/11/2025
Sofia da Conceição,436.982.105-33,61.189.661-0,Lagoa de Farias,18/12/2024,02/11/2025
Leandro da Conceição,840.761.259-67,28.940.778-4,Núcleo de da Cunha,15/03/2024,06/08/2025
Gustavo Henrique Lima,294.376.158-37,16.920.635-1,Feira da Mota,13/06/2024,26/10/2025
Vinicius Santos,780.653.924-74,19.517.883-7,Viela de Silveira,08/02/2024,09/08/2025
Anthony da Rocha,534.867.102-90,55.760.483-2,Conjunto Vieira,12/04/2024,03/02/2026
Dra. Ana Laura da Rocha,958.327.164-00,92.171.835-9,Jardim Maria Cecília Rodrigues,23/12/2024,07/05/2025
Luiz Henrique da Cruz,527.840.961-49,85.467.896-1,Conjunto Sabrina Costela,13/04/2024,30/04/2025
Valentina Rodrigues,531.047.928-79,58.970.303-8,Distrito Pedro Lucas Fogaça,10/11/2024,13/05/2025
Dra. Isabelly Gonçalves,763.489.102-96,31.190.420-0,Jardim Ferreira,28/07/2024,25/05/2026
Maria Luiza Nunes,619.437.528-00,82.749.921-6,Feira de Gonçalves,25/06/2024,30/05/2026
Ana Clara Costa,475.160.832-08,86.178.846-1,Residencial Ramos,04/04/2024,01/07/2025
Caio da Mota,785.396.241-09,41.915.434-7,Núcleo de Mendes,24/12/2024,15/10/2026
Benício Novaes,123.450.679-34,23.657.569-9,Feira Novaes,11/12/2024,15/05/2025
Ian da Mata,692.845.031-24,93.371.405-7,Trecho da Luz,05/08/2024,15/05/2026
Augusto Cavalcanti,298.046.573-92,26.629.128-8,Jardim de Ribeiro,16/02/2024,03/10/2025
Srta. Juliana Vieira,542.610.873-08,68.816.930-4,Via Correia,18/05/2024,01/04/2026
Maria Fernanda Novaes,741.298.650-30,28.873.418-2,Residencial Matheus Fogaça,13/05/2023,15/04/2025
Bruno Nunes,493.810.275-79,68.549.519-5,Quadra Gomes,22/12/2023,11/07/2025
Rafaela Duarte,821.769.403-69,59.962.230-4,Fazenda de Costela,30/01/2024,26/11/2025
Rodrigo Cavalcanti,085.719.632-40,49.575.578-0,Chácara Moura,15/07/2024,22/05/2025
Alana Costela,087.452.139-41,40.867.685-3,Lagoa Esther Cardoso,08/03/2024,02/11/2025
Gabriel Nascimento,743.506.189-10,87.988.294-2,Vale Kevin Pinto,29/12/2023,14/09/2025
Maria Cecília Caldeira,189.460.352-42,31.639.701-7,Estrada Barbosa,25/09/2024,11/09/2026
Davi Lucas Monteiro,359.206.847-47,46.815.609-7,Área de Rodrigues,26/06/2024,16/04/2026
Isaac Rezende,259.413.076-16,52.451.772-0,Ladeira de Dias,01/12/2024,22/05/2025
Ana Vitória Carvalho,142.709.653-80,68.226.987-7,Campo Maria Clara Melo,24/09/2023,12/04/2025
Joaquim da Luz,075.264.189-11,40.148.870-7,Recanto Pereira,26/08/2024,26/02/2026
Dr. Luiz Fernando Costela,831.297.406-78,67.514.993-1,Favela de Jesus,08/11/2024,29/11/2025
João Felipe Vieira,594.673.082-74,84.498.268-8,Residencial de Ribeiro,17/08/2024,24/05/2026
Miguel Freitas,125.386.970-77,69.628.165-6,Recanto Luiz Fernando Lima,02/07/2024,14/09/2025
Sr. Davi Lucca da Mota,568.042.793-10,13.392.652-3,Residencial de Santos,09/12/2024,01/07/2026
Alícia Barros,471.052.386-07,90.937.831-8,Distrito Correia,29/11/2024,22/05/2026
Sr. Francisco Barbosa,129.075.348-23,99.929.539-5,Colônia de Caldeira,29/08/2023,17/04/2025
Maria Porto,563.820.749-00,74.931.268-6,Praia da Costa,06/07/2023,09/06/2025
João Miguel Rodrigues,148.760.593-57,86.284.770-8,Passarela de Vieira,03/03/2024,22/10/2025
Lavínia Moraes,912.703.685-59,94.609.454-2,Feira Moraes,16/02/2024,19/11/2025
Srta. Laura Rocha,853.940.761-20,57.688.831-7,Colônia Luna Vieira,27/10/2023,08/06/2025
Dr. Thales Martins,347.069.852-00,20.693.510-9,Setor de Freitas,22/02/2024,07/10/2025
Nicolas da Mota,495.287.360-92,88.615.553-5,Trevo Ramos,14/08/2024,25/10/2025
Fernanda Moreira,658.047.923-00,60.318.902-4,Esplanada de Jesus,22/06/2024,02/09/2025
Pedro Viana,530.276.198-02,63.118.977-6,Passarela Campos,20/05/2024,20/01/2026
Maria Vitória Moraes,291.035.684-15,78.414.360-7,Lagoa de Barbosa,05/11/2023,18/05/2025
Clara Barros,347.059.621-25,16.359.602-7,Viaduto de da Rosa,20/04/2024,26/12/2025
Alexia Costa,603.592.174-43,71.503.425-4,Lagoa Alves,05/01/2024,18/05/2025
Letícia da Mata,825.376.190-21,90.667.260-0,Esplanada de Duarte,16/11/2023,04/08/2025
Brenda Aragão,536.427.098-00,48.218.148-3,Recanto de Rodrigues,08/10/2024,20/05/2025
Stephany das Neves,028.145.793-04,67.590.783-9,Distrito de Aragão,25/10/2023,16/08/2025
Rafaela Pinto,127.498.506-49,17.480.326-4,Colônia de da Paz,31/12/2024,08/06/2025
Dr. Samuel Monteiro,539.267.810-68,20.650.427-3,Largo de Dias,21/10/2024,06/08/2025
Sr. Lucca Martins,219.837.506-03,11.646.748-0,Passarela Leonardo Mendes,29/11/2024,22/10/2025
Bárbara Nogueira,240.691.387-22,29.130.998-4,Alameda de Caldeira,24/10/2023,11/08/2025
Paulo Moraes,746.295.803-10,26.406.608-0,Largo de Rodrigues,24/04/2024,04/03/2026
Daniel Vieira,268.057.431-17,96.783.358-5,Ladeira Gomes,28/10/2024,20/06/2026
Sofia da Rosa,583.167.492-46,87.414.521-7,Avenida de Freitas,19/01/2024,17/11/2025
Pedro Henrique da Conceição,432.170.658-08,28.657.340-5,Travessa Raquel Gomes,01/02/2024,16/05/2025
Sra. Larissa Lopes,738.209.415-41,96.903.484-2,Viaduto Moreira,22/12/2024,17/07/2026
Yasmin Caldeira,250.468.179-85,24.442.530-5,Conjunto Milena Peixoto,02/05/2024,27/10/2025
Carlos Eduardo Mendes,015.693.728-02,49.272.884-7,Pátio Duarte,17/06/2024,15/01/2026
Mariana da Paz,078.145.692-49,17.977.695-0,Jardim de Costela,08/05/2024,27/02/2026
Rodrigo Sales,183.976.250-03,30.749.281-1,Rodovia Castro,05/11/2024,22/10/2026
Breno Carvalho,581.403.679-66,39.778.476-3,Vila de Gonçalves,18/10/2023,18/05/2025
Sra. Rafaela Silva,715.840.369-66,13.477.987-8,Viela Lucas Porto,21/10/2023,14/08/2025
Fernanda Martins,183.250.749-14,41.728.745-3,Quadra Castro,23/12/2023,12/04/2025
Srta. Emilly Moraes,169.247.053-16,51.128.667-9,Colônia Maria Luiza da Paz,02/12/2023,15/10/2025
Dr. Heitor da Conceição,726.015.394-61,72.676.160-6,Loteamento de Fernandes,02/09/2024,05/04/2025
Davi Fernandes,432.860.751-08,88.457.693-7,Aeroporto Alana Peixoto,01/11/2024,17/12/2025
Luiz Felipe Viana,618.743.052-26,95.610.610-8,Praia de Viana,09/11/2024,16/03/2026
Bianca Monteiro,439.205.718-60,59.974.380-7,Alameda Marcos Vinicius Campos,28/01/2024,20/10/2025
Thiago Melo,831.642.709-50,92.518.685-9,Alameda Nogueira,17/11/2024,10/05/2025
Marina Ramos,027.596.418-30,74.274.311-7,Vila Ferreira,21/03/2024,09/01/2026
Diego Gonçalves,720.368.145-90,65.419.203-2,Pátio Duarte,23/12/2023,20/07/2025
Emanuella Gomes,182.409.637-22,70.264.193-1,Quadra Raquel Dias,03/05/2024,02/12/2025
Yuri Lima,287.109.356-30,80.462.408-0,Favela Stephany da Mota,04/09/2024,03/08/2026
Otávio da Cruz,261.704.893-40,74.351.899-5,Esplanada Calebe da Cruz,07/04/2024,31/12/2025
Alice Vieira,412.759.063-70,39.712.772-7,Núcleo de Teixeira,21/11/2024,11/11/2026
Sra. Alana Almeida,218.063.479-03,56.668.985-8,Via da Paz,20/02/2024,29/04/2025
Luiz Miguel Correia,837.459.162-55,38.508.130-3,Praça Oliveira,05/01/2024,03/08/2025
Rafaela Cardoso,864.750.921-85,11.316.922-4,Residencial Isabella Viana,23/09/2024,14/03/2026
Gabriela Cavalcanti,804.691.357-00,50.372.949-9,Praia de Rezende,16/11/2024,10/11/2025
Diogo Duarte,842.906.135-51,25.880.281-2,Praça da Mota,24/12/2024,10/04/2026
Lucas Silva,105.369.824-06,82.304.319-8,Condomínio Pereira,06/03/2024,17/05/2025
Ian Aragão,258.437.160-07,70.984.205-4,Rua Lucas Carvalho,24/06/2024,05/11/2025
Luiz Miguel Correia,134.089.765-20,95.164.893-9,Conjunto Anthony Vieira,13/08/2024,14/05/2026
Bruno Caldeira,948.702.631-22,66.356.998-2,Aeroporto Yuri Gonçalves,20/11/2024,20/09/2026
Dra. Alexia Costa,291.580.764-76,73.972.949-7,Distrito Amanda Aragão,25/02/2024,17/07/2025
Vicente da Paz,721.906.358-02,41.324.804-0,Sítio Araújo,07/08/2024,29/08/2025
Natália Ribeiro,290.738.465-10,86.753.319-8,Via de Dias,09/06/2024,24/09/2025
Thales Ramos,329.648.510-42,50.321.152-3,Jardim Cardoso,02/11/2024,20/02/2026
Lívia da Cunha,506.814.937-39,71.893.408-0,Viela Arthur Cardoso,21/10/2024,06/06/2026
Carlos Eduardo Melo,542.673.018-08,80.922.351-5,Conjunto Cunha,05/12/2024,26/11/2025
Maria Sophia Costela,289.634.175-73,49.170.788-7,Viaduto Pietro Novaes,01/02/2024,22/12/2025
Valentina Farias,213.850.964-89,97.345.838-1,Vila Carvalho,09/01/2024,25/09/2025
Luiz Gustavo da Luz,725.489.103-50,40.554.281-9,Condomínio de Novaes,21/12/2023,25/04/2025
Sophia Moreira,839.650.172-68,28.298.390-8,Conjunto Davi Moraes,08/11/2024,11/04/2026
Valentina da Mata,852.961.743-64,65.286.751-0,Colônia Porto,20/09/2023,24/04/2025
Heitor da Conceição,450.923.176-80,67.710.854-0,Via Lima,19/07/2024,26/01/2026
Eduarda da Cunha,253.479.081-14,56.728.221-7,Passarela de Moraes,23/05/2024,15/10/2025
Sarah Silva,973.462.510-16,93.256.124-8,Distrito de da Paz,14/10/2024,19/06/2025
Arthur da Mata,253.618.074-35,26.440.136-9,Esplanada de Cunha,10/08/2024,01/06/2025
Thomas Martins,812.593.064-70,71.229.413-5,Rodovia de Moura,03/01/2024,30/05/2025
Gustavo Henrique Cunha,052.186.349-05,42.987.436-4,Praça da Cunha,11/01/2024,25/07/2025
Srta. Gabriela da Paz,586.479.230-65,57.496.804-4,Campo Sales,17/03/2024,17/05/2025
Emilly Monteiro,314.270.596-16,51.896.573-9,Aeroporto de Novaes,29/05/2024,21/09/2025
Thomas Fogaça,057.136.248-62,56.776.682-6,Vale Paulo Araújo,09/01/2024,21/08/2025
Francisco Campos,342.867.905-92,90.110.588-1,Praça de Peixoto,02/12/2023,04/11/2025
Eloah Silveira,317.850.496-66,85.351.345-6,Vereda João Gabriel Rodrigues,27/02/2024,22/12/2025
Alexia Barros,028.615.934-15,51.683.766-5,Campo de da Mata,11/07/2024,15/12/2025
Marina Moreira,923.685.071-59,48.237.132-2,Campo da Cunha,05/07/2024,21/08/2025
Evelyn da Rocha,091.458.732-32,74.814.324-7,Quadra de Pinto,01/11/2024,06/02/2026
Dra. Maria Cecília Barros,956.031.827-68,93.909.177-4,Área de Cunha,12/09/2023,01/05/2025
Kamilly Ribeiro,917.082.534-32,67.316.195-4,Parque Viana,24/03/2024,06/05/2025
Rebeca Rezende,489.620.531-60,36.920.897-7,Praça Ana Clara Azevedo,22/10/2024,29/05/2026
Júlia Araújo,635.147.082-07,83.619.325-8,Rua de Pinto,18/07/2024,03/05/2025
Vitor Vieira,729.465.803-00,51.718.678-0,Ladeira Dias,27/11/2024,14/09/2026
Benjamin Correia,540.713.629-52,76.300.106-6,Chácara Olivia Santos,23/12/2023,23/06/2025
Gabrielly Cavalcanti,970.362.451-07,65.972.762-5,Quadra Laura da Costa,05/09/2024,30/08/2026
João Gabriel Sales,185.496.730-48,92.212.106-6,Distrito de Gonçalves,07/11/2023,08/09/2025
Agatha Costa,280.965.417-49,35.824.871-2,Trecho de Moraes,17/08/2024,08/02/2026
Sr. Erick Rezende,079.243.561-34,45.854.279-4,Núcleo de Rezende,12/07/2024,01/01/2026
Lucas Gabriel Barros,718.504.269-02,85.173.549-9,Distrito Gonçalves,04/11/2024,12/08/2025
Francisco da Luz,892.764.501-49,36.502.609-4,Núcleo Murilo Cunha,27/10/2024,07/06/2026
Otávio Melo,430.815.627-08,70.595.597-6,Ladeira Matheus Barbosa,03/08/2023,22/06/2025
Vitor Gabriel Azevedo,820.453.197-41,55.118.747-5,Recanto Lavínia Gomes,14/12/2024,08/01/2026
Marcos Vinicius Costela,598.063.724-92,88.537.252-0,Passarela Caroline Barbosa,22/12/2024,14/06/2026
Bernardo Costela,023.741.856-80,87.425.954-4,Travessa Melo,05/08/2023,08/04/2025
Maria Vitória Moreira,513.824.967-37,65.174.938-7,Trevo Isis Gomes,08/08/2024,14/01/2026
Maria Luiza Monteiro,280.456.731-17,57.294.199-7,Vereda das Neves,02/09/2024,17/02/2026
Sra. Lívia Farias,409.631.857-48,76.571.804-1,Loteamento Santos,21/03/2024,01/10/2025
Davi Lucas da Conceição,265.809.471-01,26.417.621-2,Via de Fernandes,15/06/2024,04/05/2026
Kevin da Luz,743.906.258-29,67.616.900-8,Lago Farias,21/10/2024,29/10/2025
Diego Costela,476.513.082-71,43.397.326-0,Condomínio Laís Cunha,02/09/2023,16/07/2025
Pietro Moraes,601.387.294-50,56.949.641-2,Estação de Melo,03/10/2024,09/02/2026
Thomas Rezende,561.398.420-42,55.980.152-0,Parque Carvalho,14/10/2024,04/07/2026
Thales da Cruz,513.864.709-10,72.245.465-8,Ladeira Duarte,29/06/2024,12/11/2025
Srta. Ana Carolina Freitas,398.241.057-60,71.947.866-7,Área de da Cruz,30/11/2024,16/04/2026
Dr. Enrico Gomes,058.923.416-15,12.363.833-6,Morro Sarah da Conceição,26/08/2024,22/06/2025
Ryan Silva,639.801.427-87,26.848.976-6,Viaduto da Rocha,17/10/2024,08/09/2025
Ana Nascimento,189.637.452-28,40.364.665-9,Estrada da Conceição,20/11/2024,25/09/2025
Stella da Costa,798.651.420-58,89.979.696-5,Parque de Gonçalves,10/06/2024,18/05/2026
Caroline Fernandes,691.780.352-95,55.738.507-9,Favela de Mendes,20/09/2024,25/08/2026
Sr. Ian Melo,204.965.187-20,34.348.134-5,Fazenda Larissa Carvalho,25/09/2024,21/09/2026
Pedro Miguel Azevedo,413.982.065-98,78.992.953-7,Viaduto da Rosa,19/05/2023,12/04/2025
Felipe Barbosa,564.978.310-10,24.205.489-2,Jardim de Lopes,21/08/2024,29/05/2026
Dr. Lucas Pires,261.874.905-76,11.443.519-3,Parque de da Rosa,03/06/2024,03/01/2026
Larissa Rodrigues,938.265.740-10,57.700.273-0,Vale de Pereira,16/09/2023,21/05/2025
Laura Jesus,305.428.796-38,77.596.829-8,Travessa de Cunha,10/01/2024,05/04/2025
Ana Laura Viana,769.230.458-00,77.997.819-5,Conjunto Aragão,19/08/2024,01/07/2025
Davi Luiz Alves,826.143.590-33,75.730.143-2,Vale de Cardoso,01/01/2024,16/09/2025
Juan Azevedo,785.239.014-50,46.468.718-4,Avenida da Conceição,05/07/2024,27/04/2025
Yuri Mendes,520.347.196-70,79.378.843-2,Trevo de Sales,12/11/2024,27/10/2025
Vitor Gabriel Lopes,059.241.637-25,14.526.303-2,Núcleo de Farias,22/06/2024,09/04/2025
Benjamin Castro,271.598.406-58,54.373.430-6,Estrada Leandro Ferreira,30/03/2024,25/03/2026
André da Cunha,405.629.187-01,74.626.706-1,Núcleo Pereira,23/10/2023,13/05/2025
Olivia Fernandes,527.981.643-46,33.525.187-4,Rua de Costa,28/04/2024,26/04/2026
Sr. Pedro Lucas Nunes,873.529.164-82,68.761.303-3,Largo de Ramos,29/06/2024,21/12/2025
Sophia Gonçalves,986.241.053-15,40.296.468-9,Favela Rebeca da Mota,25/06/2024,15/11/2025
Vitor da Cruz,872.094.163-31,18.363.445-1,Pátio Juan Rocha,03/12/2024,18/08/2026
Lucca Moraes,076.893.124-03,37.510.306-3,Recanto de das Neves,18/12/2023,28/10/2025
Kamilly Cardoso,640.751.938-10,60.287.934-3,Esplanada Nogueira,19/05/2024,01/04/2026
Isabel Barbosa,129.364.508-70,98.934.299-6,Ladeira Fernanda da Mata,30/06/2024,08/04/2025
Mirella Peixoto,341.708.925-50,29.981.814-3,Praia Maria Luiza Melo,22/10/2024,14/11/2025
Bernardo Silveira,172.943.068-69,89.926.598-4,Lago de Pereira,04/05/2024,06/06/2025
Cauã Pereira,325.498.607-56,52.498.805-5,Aeroporto Levi da Rosa,23/04/2024,30/07/2025
Sr. Vitor Hugo Mendes,278.349.601-13,29.974.918-5,Vereda Dias,15/09/2023,18/04/2025
Enrico Cardoso,095.126.374-99,62.276.576-1,Rua de Ferreira,17/06/2024,13/07/2025
Raul Nascimento,307.698.251-68,98.431.443-4,Vila Martins,08/08/2024,08/04/2026
Thiago Nunes,246.517.389-82,59.392.684-0,Estação Rezende,22/04/2024,29/04/2025
Kamilly Pereira,264.075.381-90,14.961.825-4,Recanto Davi Jesus,13/09/2024,07/05/2025
Sra. Maria Clara Sales,798.521.304-04,30.475.829-8,Avenida de Pereira,17/12/2024,09/04/2025
Dr. Antônio Caldeira,748.631.092-96,19.213.166-7,Quadra de Caldeira,12/11/2024,16/01/2026
Maria Eduarda Castro,681.702.954-67,56.275.430-2,Travessa das Neves,26/12/2024,24/09/2025
Sra. Ana Clara Barbosa,489.130.576-20,31.645.152-8,Jardim João Vitor Caldeira,04/12/2024,18/08/2025
Vitor Moreira,310.847.962-87,65.972.950-4,Núcleo Emanuelly Souza,07/07/2024,30/06/2025
Rebeca Almeida,896.427.301-03,41.760.691-8,Esplanada de Costa,26/08/2024,01/10/2025
João da Rosa,308.596.271-95,81.107.690-3,Lago Isabelly Mendes,07/07/2024,04/11/2025
Samuel Novaes,845.269.301-05,64.723.598-0,Favela de Peixoto,21/08/2024,10/01/2026
Lavínia Vieira,615.034.287-53,64.417.395-6,Rodovia de Lima,07/08/2024,04/11/2025
Kamilly Caldeira,715.620.493-99,31.866.116-1,Lagoa de Cavalcanti,29/12/2024,29/09/2026
Erick Costela,927.546.380-83,60.459.748-7,Núcleo Emanuelly Ramos,12/08/2024,09/04/2026
Sr. Paulo Fogaça,681.327.940-87,62.961.134-8,Colônia Amanda Novaes,30/10/2023,20/09/2025
Joaquim Martins,456.908.127-49,65.322.534-6,Núcleo da Conceição,22/05/2024,05/11/2025
Lucas Silveira,721.806.435-35,13.860.980-3,Viela Moura,04/12/2024,14/06/2025
Sra. Nicole Freitas,721.089.463-22,48.622.962-4,Estação de Nunes,17/03/2024,08/09/2025
Srta. Melissa Araújo,738.160.294-69,53.730.174-5,Passarela Olivia Pinto,15/03/2024,28/12/2025
Thales Fogaça,293.705.164-25,62.492.933-7,Ladeira de Alves,09/12/2024,10/08/2026
Rafaela da Conceição,432.168.075-17,70.373.658-6,Rodovia Nunes,04/09/2024,21/07/2026
Camila Nascimento,043.251.768-53,84.524.831-0,Rua Melo,18/06/2024,14/04/2026
Bianca Correia,581.362.409-06,60.904.296-6,Praça Viana,25/09/2024,26/09/2025
Guilherme da Rocha,093.861.254-98,62.364.191-3,Colônia de Fernandes,08/10/2023,24/05/2025
Laís Ribeiro,304.658.972-74,44.188.998-8,Vereda de da Costa,07/05/2024,18/12/2025
Lívia Porto,465.327.198-46,86.507.885-9,Área Moreira,20/12/2023,24/10/2025
Maria Rodrigues,186.092.574-01,46.173.964-8,Avenida Olivia Santos,25/06/2024,03/01/2026
Srta. Ana Clara da Mota,823.609.415-42,76.529.441-2,Travessa de Lopes,13/01/2024,08/08/2025
Laís Azevedo,052.769.483-56,10.822.110-3,Trecho Fernando Ferreira,09/06/2024,06/01/2026
Marcelo Lima,312.406.879-31,41.302.347-4,Ladeira Cardoso,01/12/2024,13/11/2025
Maria Clara da Luz,029.684.135-89,18.277.814-9,Conjunto Azevedo,11/04/2024,26/12/2025
Nina Barbosa,276.145.098-11,51.548.814-8,Campo Moura,07/12/2024,31/07/2025
Ana Júlia Fogaça,462.871.039-22,37.308.867-4,Alameda Alves,21/05/2024,01/07/2025
